account_id,account_number,customer_id,branch_id,account_type,currency,balance,status,opened_at
341,1621343575,5293,17,Saving,VND,176369.12,Inactive,2017-11-11 15:16:17
342,7115312186,6783,78,Business,VND,69196.82,Closed,2019-08-08 16:56:59
343,4958262912,6279,54,Business,VND,269419.75,Inactive,2021-03-03 12:33:08
344,4527904178,6302,11,Business,EUR,210978.2,Closed,2019-12-16 04:06:40
345,1374736832,5927,1,Saving,USD,181262.98,Inactive,2024-11-16 00:21:07
346,5112928418,1805,8,Checking,VND,424390.87,Active,2018-06-06 07:18:50
347,6560682527,2362,71,Checking,USD,105447.61,Active,2020-10-31 10:13:18
348,9829875790,2258,16,Business,EUR,71623.98,Closed,2021-07-06 20:00:14
349,9703093578,6959,48,Saving,EUR,53094.31,Closed,2016-08-23 17:27:40
350,5611808298,9731,21,Saving,USD,182685.58,Active,2019-10-25 02:45:25
351,2052463740,205,73,Checking,USD,382732.31,Inactive,2020-02-21 00:42:31
352,4193557045,8642,90,Checking,VND,205820.09,Inactive,2021-05-01 01:04:53
353,5351701335,1823,20,Saving,EUR,16156.34,Active,2025-04-12 08:39:17
354,3161637381,179,51,Checking,EUR,474126.16,Inactive,2023-04-17 09:56:41
355,8857720987,9373,65,Checking,EUR,113734.7,Active,2023-08-25 06:45:33
356,9984798963,6186,17,Business,USD,200261.17,Active,2018-06-07 08:07:28
357,6235163181,3010,96,Business,EUR,420872.32,Closed,2025-01-08 00:28:04
358,7306885001,5132,84,Business,VND,413644.11,Active,2019-01-02 18:29:08
359,2822019158,4423,14,Saving,USD,181414.54,Inactive,2020-11-08 11:24:45
360,1120468957,4624,21,Business,USD,32753.05,Closed,2020-07-17 16:17:42
361,9202043288,3076,71,Saving,EUR,464608.03,Active,2018-06-25 00:41:27
362,2156067809,9341,73,Saving,EUR,493248.34,Inactive,2019-09-30 19:29:47
363,1196196740,5155,12,Checking,USD,490272.76,Inactive,2026-02-08 08:39:39
364,9412720049,8196,25,Checking,VND,362871.49,Active,2017-12-30 14:27:17
365,5713210519,6673,95,Business,USD,251138.34,Active,2017-08-12 09:50:03
366,9691662212,6261,62,Business,USD,145130.68,Active,2026-04-11 01:18:47
367,8225741241,1291,81,Saving,EUR,115861.88,Active,2022-01-21 03:22:16
368,3809854155,2639,65,Business,EUR,304408.59,Closed,2020-07-07 13:03:23
369,6761334796,2150,44,Checking,VND,311773.04,Inactive,2019-04-12 15:42:03
370,8227886543,3918,27,Business,EUR,37591.64,Active,2019-10-04 23:35:31
371,9565902229,1596,2,Saving,VND,273613.31,Active,2022-07-02 12:54:24
372,3142811846,7452,41,Saving,VND,80820.1,Inactive,2021-01-18 20:08:54
373,7771065861,5790,12,Saving,USD,355356.45,Inactive,2020-09-15 15:41:51
374,9060184184,2302,16,Business,VND,19892.36,Inactive,2026-03-17 18:20:23
375,7016988123,2114,57,Checking,EUR,422433.34,Inactive,2023-06-01 02:28:57
376,2604956698,6770,65,Checking,VND,438716.57,Closed,2021-11-24 05:27:40
377,9773224781,935,95,Saving,EUR,410635.39,Active,2025-04-06 06:14:50
378,5747218802,6158,21,Business,VND,426929.21,Active,2026-05-03 20:17:41
379,5696560131,7633,60,Business,EUR,450073.25,Inactive,2018-08-02 12:00:08
380,1468662769,2954,94,Saving,VND,384131.5,Active,2017-02-25 11:51:36
381,7019484591,1057,41,Checking,EUR,243198.88,Closed,2018-02-28 20:57:26
382,8478761088,1874,36,Checking,USD,272586.1,Inactive,2018-01-01 13:04:15
383,6211814586,9310,5,Business,VND,31293.89,Inactive,2019-04-25 18:47:11
384,8686097927,7757,28,Saving,USD,434023.5,Closed,2022-02-12 19:26:31
385,7111396382,4130,82,Saving,USD,70954.77,Inactive,2025-01-20 08:49:31
386,2739755884,4888,92,Checking,VND,262436.49,Closed,2017-11-19 07:34:40
387,9130688289,3016,7,Saving,VND,171075.37,Inactive,2021-04-21 01:43:52
388,1706665083,5723,54,Checking,VND,267799.59,Active,2026-06-13 15:04:55
389,7170940238,9345,50,Saving,EUR,391557.88,Closed,2018-02-19 08:57:03
390,1852808613,9478,79,Saving,VND,332065.06,Closed,2025-09-19 16:11:26
391,2359422830,2466,59,Saving,VND,432164.24,Active,2024-01-17 13:30:16
392,8189540372,4306,67,Business,USD,494120.48,Active,2022-02-01 07:26:32
393,8019235213,9477,13,Saving,USD,372879.2,Active,2017-03-17 18:39:30
394,2621593120,5704,27,Saving,EUR,288460.53,Active,2023-08-13 01:24:12
395,2562485301,4948,40,Business,USD,349688.64,Closed,2020-09-14 19:23:02
396,9585846518,6784,53,Checking,VND,414110.11,Inactive,2026-05-15 10:48:49
397,8580965778,1858,23,Checking,VND,186623.43,Closed,2018-05-03 08:25:33
398,3555040867,8893,56,Checking,VND,422561.3,Closed,2025-05-25 05:47:53
399,8216755528,4641,90,Business,USD,497682.07,Active,2024-06-11 19:03:18
400,9974926617,270,79,Checking,USD,248252.82,Closed,2024-04-13 00:14:55
401,9730103138,4750,54,Saving,USD,388462.44,Closed,2018-03-01 03:19:53
402,2636725415,3205,61,Saving,VND,483811.29,Inactive,2024-11-24 10:30:24
403,8478195448,125,48,Saving,EUR,141873.85,Closed,2024-07-22 10:28:16
404,6430982163,6795,87,Saving,USD,450103.61,Inactive,2018-11-05 15:48:06
405,1140336385,431,20,Checking,EUR,410035.19,Closed,2018-02-24 03:04:13
406,6658494712,2793,74,Checking,USD,277914.22,Inactive,2017-08-08 20:22:09
407,8062791807,846,74,Checking,USD,469701.92,Inactive,2018-10-21 01:21:54
408,6041077282,5213,67,Saving,VND,115561.66,Closed,2024-11-30 01:02:33
409,4441007454,8262,16,Business,EUR,392162.22,Closed,2022-01-12 14:01:01
410,9232015048,9059,21,Checking,USD,46717.89,Active,2017-04-12 19:12:35
411,2878709078,9721,20,Saving,EUR,353817.2,Active,2023-01-18 02:07:22
412,7750803127,415,96,Business,USD,491708.75,Closed,2026-04-23 15:02:36
413,2538119509,3928,84,Saving,VND,96995.07,Active,2024-10-22 14:31:37
414,5517226989,1360,19,Business,USD,319229.45,Closed,2018-05-16 03:10:41
415,4723474875,1818,59,Business,USD,53627.62,Inactive,2023-02-22 17:32:24
416,1775790050,1268,64,Checking,USD,195461.02,Inactive,2025-06-28 03:01:29
417,4416395064,6779,10,Checking,EUR,38248.71,Closed,2025-01-23 03:27:44
418,7098454628,5138,82,Checking,USD,89985.24,Active,2022-04-15 18:15:02
419,4881096387,9295,81,Business,USD,58691.85,Inactive,2018-11-12 00:14:25
420,9563046274,7929,79,Business,EUR,2606.78,Closed,2025-12-06 21:50:34
421,8480530923,1993,25,Business,USD,268023.49,Closed,2022-04-07 21:38:07
422,1654321163,5979,15,Saving,USD,163837.11,Active,2022-12-10 19:41:56
423,9948318521,2074,35,Checking,VND,99698.84,Active,2023-04-13 13:16:25
424,6559065835,8124,56,Business,VND,461181.81,Inactive,2019-07-05 04:09:22
425,1742855478,4606,51,Saving,EUR,396597.3,Closed,2024-11-25 13:28:03
426,2338247946,3373,93,Checking,VND,441440.38,Inactive,2017-02-15 10:51:06
427,6940136692,3273,73,Checking,VND,448957.55,Active,2017-01-22 05:42:56
428,2930172860,554,66,Checking,EUR,204963.15,Closed,2017-07-14 11:28:26
429,6807883867,491,15,Saving,VND,214750.46,Active,2018-07-31 21:17:07
430,2536500998,1191,28,Business,VND,186044.95,Inactive,2017-03-20 13:13:36
431,1525289999,5220,89,Saving,EUR,164501.81,Inactive,2019-01-08 19:27:49
432,5579445057,4647,78,Saving,EUR,108809.96,Closed,2018-12-07 06:25:37
433,9911302073,6910,88,Checking,VND,406715.9,Active,2024-09-20 22:49:56
434,1846637941,8093,64,Saving,VND,210676.5,Active,2021-03-07 11:28:14
435,2944697243,9854,42,Business,VND,118287.32,Active,2016-07-24 20:07:32
436,2224224246,9434,1,Checking,VND,65615.92,Inactive,2017-08-24 11:53:22
437,3265654028,5528,83,Saving,USD,234999.69,Inactive,2026-03-31 13:22:14
438,8401318164,4501,41,Checking,VND,39975.63,Inactive,2017-03-12 23:30:39
439,5497143326,4890,90,Checking,VND,424351.29,Active,2024-02-01 11:48:42
440,8915949601,1684,4,Saving,USD,412745.72,Active,2021-08-05 15:37:17
441,2871241920,2789,12,Saving,EUR,451148.01,Inactive,2024-12-16 21:55:48
442,5520414347,706,15,Saving,VND,37613.58,Inactive,2026-02-03 01:58:29
443,6925149894,2791,18,Business,VND,60038.72,Inactive,2024-01-12 22:34:42
444,4701810418,9571,53,Business,VND,334150.8,Closed,2018-01-25 13:24:32
445,3265977202,9469,62,Business,VND,488177.09,Inactive,2025-06-04 05:18:40
446,3073207837,1505,34,Checking,EUR,41488.86,Closed,2025-06-07 23:08:33
447,4675905639,1279,10,Checking,USD,106316.49,Closed,2023-02-15 07:34:11
448,6223262065,6309,25,Checking,USD,170291.02,Closed,2018-07-18 18:29:43
449,9351054360,7439,84,Saving,EUR,52919.67,Active,2018-09-23 13:58:33
450,6856805469,7413,80,Business,USD,390032.53,Active,2025-08-29 00:16:23
451,5589770880,6932,22,Business,VND,475752.15,Closed,2023-11-17 13:42:56
452,3784783625,2414,60,Saving,EUR,55188.57,Active,2016-08-30 14:33:27
453,9135089184,3065,35,Saving,VND,330976.56,Inactive,2023-06-28 00:52:11
454,6806610347,1939,71,Saving,VND,215793.67,Active,2026-01-21 19:17:36
455,2433400257,7231,35,Checking,USD,24662.29,Inactive,2019-12-12 20:27:03
456,2815003262,4817,25,Checking,USD,297065.18,Closed,2023-07-04 01:21:45
457,7903937176,8498,56,Saving,EUR,25030.74,Active,2023-10-14 06:29:29
458,5118752186,3598,15,Saving,USD,287657.73,Active,2022-07-04 01:40:00
459,9872746972,1656,36,Saving,EUR,349786.19,Inactive,2026-05-08 05:46:34
460,6978199742,1660,29,Business,EUR,134206.65,Active,2018-06-25 19:49:19
461,6169317325,4719,91,Business,VND,366967.75,Active,2022-07-16 21:48:29
462,7966945268,5003,89,Saving,USD,157624.74,Active,2018-09-23 11:10:53
463,1715736788,5443,59,Saving,USD,333049.09,Inactive,2025-11-04 01:33:37
464,2434751674,2909,34,Saving,USD,339633.55,Active,2026-01-04 03:45:36
465,7846200001,7764,75,Saving,VND,436621.95,Inactive,2020-05-29 03:03:10
466,1469809301,285,73,Business,VND,417695.98,Closed,2018-08-16 19:26:24
467,3160997637,2402,100,Saving,USD,152370.68,Closed,2019-01-30 04:24:12
468,6736690534,8040,95,Checking,EUR,128744.02,Inactive,2023-04-18 22:57:11
469,6383899766,7517,2,Checking,VND,355107.56,Closed,2021-10-01 21:47:46
470,7853666330,1848,35,Business,EUR,364134.95,Active,2017-01-05 14:07:30
471,5269571438,5853,64,Saving,USD,288834.34,Closed,2017-11-24 08:22:04
472,9475218545,5889,27,Business,USD,97001.67,Inactive,2022-09-03 18:17:11
473,3743340587,4488,81,Business,EUR,449620.77,Inactive,2021-02-14 11:28:02
474,6046381494,5716,43,Checking,EUR,208705.41,Inactive,2021-11-05 02:15:08
475,2328533462,674,75,Business,EUR,171702.89,Closed,2024-07-06 17:04:19
476,5823081903,7456,73,Checking,VND,55184.27,Active,2016-12-07 17:21:44
477,3944314782,7641,88,Saving,EUR,483339.07,Closed,2023-08-16 17:48:25
478,5993358302,7977,37,Saving,VND,7894.64,Active,2018-06-22 10:24:25
479,6228372352,9717,16,Saving,VND,152980.17,Inactive,2018-10-13 10:03:36
480,4582475407,818,33,Saving,VND,439373.18,Closed,2017-10-11 06:57:44
481,9959316663,4435,19,Business,USD,216082.19,Active,2017-03-23 04:45:05
482,2248985201,527,61,Checking,USD,405873.37,Closed,2019-09-28 02:57:15
483,6953859063,6540,13,Checking,VND,298559.69,Active,2021-04-01 20:08:27
484,7716932057,5284,75,Saving,EUR,383853.41,Inactive,2026-01-15 12:43:03
485,5877754628,9082,26,Checking,VND,42890.4,Closed,2020-09-09 12:20:55
486,6082544784,7159,13,Saving,EUR,221006.48,Inactive,2024-07-06 18:19:17
487,6830671474,5804,55,Checking,VND,480727.32,Inactive,2020-09-02 08:19:57
488,3400496327,6897,12,Saving,EUR,453433.71,Active,2018-09-29 06:29:12
489,2602500198,8901,73,Checking,USD,377692.05,Inactive,2025-12-16 19:37:54
490,5835857609,98,60,Business,VND,419615.1,Active,2022-12-17 09:52:09
491,5529870909,1754,43,Business,USD,410987.87,Closed,2018-06-16 21:55:23
492,1261412194,9579,87,Business,EUR,358503.99,Closed,2024-06-21 23:12:12
493,3127317293,3663,87,Business,USD,150516.02,Inactive,2017-01-26 08:09:11
494,5022370931,7946,80,Business,USD,57442.96,Active,2022-03-30 22:40:03
495,4779137718,8517,13,Saving,USD,51893.15,Active,2021-03-31 12:07:32
496,7201141981,912,16,Checking,VND,241911.39,Active,2023-05-13 08:16:06
497,4523036945,8958,34,Business,EUR,219621.01,Closed,2020-04-01 22:11:52
498,3650675666,7084,19,Business,USD,92485.45,Closed,2025-06-06 02:45:26
499,3823792255,2798,66,Business,EUR,273385.84,Inactive,2018-05-25 21:19:23
500,7358555069,4743,86,Saving,EUR,246532.77,Closed,2024-01-17 08:59:04
501,6476862198,6322,90,Saving,VND,208506.54,Inactive,2018-01-31 14:54:12
502,1636370429,4644,59,Saving,EUR,194775.76,Closed,2017-02-22 22:26:16
503,2300351065,7283,6,Checking,USD,234006.76,Closed,2018-12-05 19:55:46
504,7263566321,150,21,Checking,EUR,427934.2,Closed,2023-01-04 09:04:01
505,6200261098,8603,50,Business,USD,87330.99,Active,2024-11-27 08:36:25
506,6752211372,2295,36,Business,VND,461746.12,Active,2024-03-09 01:23:04
507,8065796759,6169,61,Business,EUR,90269.23,Closed,2017-07-31 06:16:43
508,7551688751,2121,90,Checking,EUR,477601.78,Inactive,2022-04-26 20:21:43
509,8859301687,1108,6,Saving,EUR,79673.92,Active,2024-12-27 04:34:59
510,3857274115,8183,87,Checking,VND,379978.65,Closed,2023-04-07 21:10:22
511,4417097158,1728,23,Business,VND,377931.36,Inactive,2021-08-05 22:54:36
512,4961573889,1015,79,Checking,USD,18805.4,Closed,2025-12-22 02:09:46
513,5607991799,6133,78,Business,USD,461783.07,Inactive,2025-03-17 01:39:36
514,7225596472,2183,82,Business,EUR,99947.24,Inactive,2016-10-16 09:16:20
515,7404238705,4688,29,Saving,EUR,81128.58,Closed,2021-11-23 16:46:34
516,1825904244,9538,4,Business,EUR,48193.44,Active,2019-10-26 22:42:48
517,4478961535,86,47,Checking,EUR,273335.76,Active,2017-09-15 22:38:00
518,2463343954,8654,64,Saving,USD,285228.0,Inactive,2023-06-24 18:39:40
519,7446102889,5841,80,Business,USD,400817.79,Inactive,2017-05-28 04:53:44
520,9894308703,1281,17,Business,VND,50546.41,Inactive,2022-03-28 23:56:19
521,1990305666,9855,70,Checking,USD,112088.21,Inactive,2026-05-15 06:43:40
522,6374644126,5864,9,Saving,VND,37481.08,Closed,2021-06-14 01:27:26
523,6636024977,929,70,Business,USD,291427.98,Inactive,2026-02-11 08:38:43
524,3805610094,529,44,Checking,VND,100335.58,Active,2023-04-07 10:44:42
525,1598240097,8964,94,Checking,EUR,456168.54,Active,2019-12-30 12:20:33
526,6306935472,1195,73,Business,EUR,417518.23,Active,2024-06-06 19:42:41
527,4991586232,9035,62,Saving,VND,361692.55,Active,2026-04-23 00:57:44
528,5447868483,8317,29,Business,VND,215814.63,Inactive,2024-11-13 08:22:36
529,1978200864,907,4,Saving,EUR,304108.63,Inactive,2018-07-12 04:13:48
530,4169357602,9053,62,Saving,VND,382864.19,Closed,2018-06-10 07:17:44
531,5832857817,6994,71,Saving,USD,219032.63,Closed,2021-03-08 05:36:26
532,6874264020,3173,44,Checking,USD,119161.29,Active,2018-04-26 04:46:47
533,3528092810,3722,53,Business,EUR,284067.5,Active,2025-05-04 13:49:28
534,1244313440,929,17,Checking,USD,141369.73,Inactive,2025-06-20 01:38:56
535,2255903097,9931,51,Checking,EUR,61275.94,Active,2022-10-09 01:37:38
536,5623007750,8908,27,Checking,EUR,367635.79,Inactive,2020-03-26 16:53:24
537,4688346804,7267,92,Checking,VND,390126.18,Inactive,2020-01-31 16:02:52
538,9130280665,5225,90,Business,EUR,52278.65,Inactive,2016-12-28 19:38:36
539,9162264848,7967,36,Saving,USD,456033.4,Closed,2021-10-16 04:00:14
540,6285111559,9060,27,Saving,VND,362482.89,Active,2026-06-26 16:06:02
541,8577146879,1872,3,Checking,USD,135222.26,Closed,2026-04-28 02:46:14
542,6944993484,1385,8,Checking,EUR,192029.74,Active,2021-12-31 01:43:14
543,9000548296,6303,57,Saving,USD,102944.49,Active,2018-05-07 02:33:26
544,8129326560,8725,7,Business,VND,15749.92,Inactive,2023-07-23 09:55:08
545,5025345979,9974,97,Checking,VND,405140.82,Closed,2023-07-26 02:21:09
546,5412413776,7112,55,Business,EUR,376225.12,Active,2020-08-19 10:01:49
547,7671347646,4710,69,Checking,VND,286344.02,Closed,2025-01-15 10:50:29
548,2117124041,6248,60,Business,USD,66023.17,Active,2026-03-23 12:05:15
549,2178508211,4095,99,Business,VND,168832.42,Inactive,2026-03-16 21:33:57
550,9755746983,4494,47,Checking,EUR,125331.59,Closed,2025-12-14 05:05:00
551,3611336587,2037,40,Business,EUR,160562.6,Inactive,2017-05-29 19:37:48
552,4640382786,7272,60,Saving,VND,4534.46,Active,2026-04-29 03:12:56
553,9443413910,7868,82,Business,USD,204364.58,Closed,2023-10-10 08:28:07
554,5032262443,4530,79,Business,VND,476651.31,Inactive,2016-12-22 22:57:31
555,6067219231,4525,34,Checking,USD,113786.72,Active,2018-10-22 11:19:39
556,1212943085,1876,84,Saving,USD,342252.25,Inactive,2022-07-27 09:31:55
557,7785578957,688,71,Business,USD,30500.35,Closed,2022-03-01 12:19:14
558,9555450885,4218,3,Business,VND,270266.63,Active,2026-02-28 15:25:34
559,3579466477,5730,14,Saving,EUR,221961.96,Closed,2022-03-11 16:43:03
560,1332646182,3344,42,Business,VND,414586.01,Closed,2021-04-14 06:46:34
561,2786576136,6988,37,Saving,USD,163337.62,Inactive,2023-01-13 11:43:27
562,8095192399,7712,38,Business,USD,80240.38,Active,2016-07-26 00:27:28
563,3539302505,1741,78,Saving,VND,255446.99,Closed,2021-12-04 10:17:17
564,6217821437,9547,5,Business,EUR,75122.34,Closed,2024-08-21 13:36:35
565,4148407142,8647,7,Business,VND,329632.96,Closed,2019-12-07 10:51:02
566,7189122676,4411,25,Business,VND,455543.65,Inactive,2023-08-30 17:13:11
567,2554627667,7469,41,Business,USD,346567.26,Inactive,2018-03-16 11:47:06
568,9075512531,5930,11,Checking,EUR,252871.16,Inactive,2018-06-18 10:04:09
569,8100997954,9916,30,Checking,VND,114958.68,Active,2025-04-23 03:12:16
570,9200233904,9581,86,Saving,EUR,130213.45,Inactive,2019-02-21 05:01:51
571,6762007039,1933,11,Checking,VND,252562.47,Active,2023-01-30 13:06:29
572,7768918933,3246,24,Checking,USD,83468.79,Inactive,2017-09-29 13:28:24
573,9289824456,1655,17,Saving,VND,12063.34,Active,2022-04-23 13:16:01
574,5251731939,2169,66,Business,VND,452139.77,Inactive,2020-06-14 02:10:31
575,5842373700,9125,31,Business,VND,59602.92,Inactive,2018-09-09 20:22:02
576,3648403946,742,10,Business,VND,474964.54,Inactive,2022-04-10 11:39:30
577,8004370096,7139,38,Checking,EUR,67389.31,Active,2023-12-08 02:29:23
578,3187744636,2495,1,Business,EUR,184999.97,Closed,2022-06-20 11:01:54
579,7242851593,5251,57,Saving,EUR,361294.34,Inactive,2019-11-19 21:52:18
580,1416176337,4872,64,Checking,USD,282109.26,Closed,2016-11-03 20:18:35
581,7127584892,5289,50,Checking,USD,476761.48,Active,2017-10-15 03:54:24
582,6199833952,8506,36,Business,EUR,157252.26,Inactive,2019-04-11 22:02:47
583,2223167865,1943,37,Checking,VND,219514.48,Active,2018-07-08 12:56:31
584,9236429015,9932,97,Saving,USD,333250.16,Active,2024-10-10 13:11:41
585,1412213852,9047,66,Saving,USD,299235.93,Active,2025-04-17 01:37:06
586,4431644521,110,63,Saving,VND,101650.16,Closed,2018-01-31 23:31:16
587,7244235534,1796,92,Business,USD,222258.09,Inactive,2019-09-27 03:47:33
588,7413483748,1424,18,Checking,EUR,334390.92,Inactive,2021-05-25 11:46:00
589,4451612191,3645,94,Saving,VND,78447.92,Inactive,2018-12-11 20:38:45
590,6480842253,8403,87,Saving,EUR,343999.99,Active,2020-07-19 13:27:19
591,2861342732,8541,41,Saving,EUR,330599.1,Closed,2016-08-26 23:33:23
592,1034233408,2243,76,Checking,USD,336706.48,Inactive,2024-09-28 13:40:40
593,3019130310,7939,24,Business,VND,141371.58,Active,2022-03-13 13:42:28
594,1919935099,7116,9,Checking,EUR,305647.47,Closed,2021-06-29 11:36:39
595,1764998225,6852,89,Checking,EUR,190207.09,Closed,2024-12-03 22:22:28
596,6792638620,8692,85,Saving,VND,420361.86,Inactive,2024-02-22 21:00:23
597,8163901518,8032,81,Checking,EUR,178628.22,Inactive,2018-10-27 10:15:29
598,2268807306,3587,15,Checking,VND,484684.14,Inactive,2022-12-18 19:27:47
599,2824782506,2887,60,Checking,EUR,56856.79,Closed,2024-09-05 13:31:17
600,9083864810,8015,77,Checking,EUR,117506.53,Inactive,2017-02-27 01:30:07
601,2756666624,9213,99,Checking,VND,337527.02,Inactive,2019-09-02 07:27:29
602,7193134742,6532,34,Saving,VND,242804.15,Active,2025-11-05 02:13:09
603,4515536330,5055,58,Checking,USD,286295.6,Active,2018-06-21 07:49:03
604,3302158748,1808,79,Business,VND,64694.75,Closed,2019-09-17 04:44:46
605,4101948739,6213,12,Business,VND,456123.06,Closed,2024-12-12 00:40:24
606,9862513734,807,67,Saving,VND,267782.78,Active,2020-12-26 15:45:37
607,4083015586,4755,21,Checking,VND,206756.3,Closed,2025-03-01 03:14:56
608,4149647052,224,5,Saving,EUR,51350.11,Inactive,2019-07-18 04:36:47
609,8693761582,693,21,Checking,VND,12219.76,Closed,2021-11-17 19:38:40
610,2062182961,4464,96,Saving,VND,327672.45,Active,2016-12-22 15:12:40
611,9060028594,1392,10,Saving,EUR,361084.22,Closed,2017-02-06 09:52:37
612,2784043645,242,96,Business,EUR,459495.38,Active,2017-02-10 04:54:10
613,8699244299,3184,78,Checking,VND,212633.84,Closed,2024-07-08 20:52:44
614,5395606770,4491,59,Saving,USD,132208.55,Closed,2016-09-18 03:16:28
615,7769732531,6170,38,Checking,USD,111204.25,Inactive,2025-03-07 16:05:55
616,7704427893,7920,37,Business,EUR,253346.09,Inactive,2026-04-25 19:57:03
617,5760130713,3672,74,Saving,VND,385625.78,Inactive,2021-03-19 05:15:48
618,6883339101,9227,14,Business,VND,166284.49,Closed,2021-04-14 11:32:49
619,5191103954,1563,72,Saving,USD,432427.37,Inactive,2017-06-26 19:28:31
620,3548674530,1375,19,Checking,EUR,419051.39,Closed,2018-01-12 04:58:06
621,1998278217,8085,33,Checking,VND,370281.51,Active,2016-08-28 03:57:33
